cell_id,cell_members,cell_tier_span,cell_games,cell_neg,rank_in_cell,representative,kit_id,folk_name,corpus,game,tier,canon_tier,negative,flags,lineage,gx,proxy,geo,commit,econ,mob,elem_p,avg_conf,spend_stratum,basin,meta,power_rating,eras,prov,mechanics_status,blocking_mechanics,mech_note
SOLO|SMALL|INST×GAP-P1-06,3,T1,1,0,2,False,poe1-ball-lightning,Ball Lightning,poe1,poe1,T1,deep,False,,,GAP-P1-06,solo,small-AOE,instant,mana-mid,med,lightning,0.78,,,,,3.0-3.6;3.7-3.13,kb,have-core,direct-hit instant verbs native,Slow orb drifts forward zapping everything near it many times per second — slower projectile means MORE hits; the inverse-velocity damage od
SOLO|SMALL|INST×GAP-P1-06,3,T1,1,0,3,False,poe1-spectral-helix,Spectral Helix,poe1,poe1,T1,moderate,False,,,GAP-P1-06,solo,small-AOE,instant,mana-light,high,physical,0.78,,,,,3.14-3.19;3.20+,kb,have-core,direct-hit instant verbs native,"Thrown weapon corkscrews outward in a helix, hitting along its spiral path — projectile with rotational micro-motion."
SOLO|SMALL|INST×GAP-P1-08,3,T1,1,0,1,True,poe1-deaths-oath,Death's Oath,poe1,poe1,T1,deep,False,,,GAP-P1-08,solo,small-AOE,instant,passive-aura,walk-forward,chaos,0.82,,,,,2.x;3.0-3.6;3.7-3.13,kb,have-core,direct-hit instant verbs native,"Unique armour projects Death Aura — constant chaos DoT around the walking body; the item IS the build, RF's chaos cousin with zero buttons."
SOLO|SMALL|INST×GAP-P1-08,3,T1,1,0,2,False,poe1-facebreaker,Facebreaker Unarmed,poe1,poe1,T1,deep,False,,,GAP-P1-08,solo,small-AOE,instant,mana-light,med,physical,0.77,,,,,1.x;2.x;3.0-3.6,kb,have-core,direct-hit instant verbs native,"Unique gloves multiply unarmed damage — no weapon at all; the item IS the build, punching the genre in the face for a decade."
SOLO|SMALL|INST×GAP-P1-08,3,T1,1,0,3,False,poe1-archmage,Archmage Mana Stacker,poe1,poe1,T1,deep,False,,,GAP-P1-08,solo,small-AOE,instant,mana-as-weapon-and-shield,med,lightning,0.75,,,,,3.7-3.13;3.20+,kb,have-core,direct-hit instant verbs native,Mechanic-modifier archetype: lightning spell damage scales off unreserved MANA — the resource pool IS the weapon and (via MoM) the shield; h
SOLO|SMALL|INST×GX-03,3,"T1,T2",2,0,1,True,poe2-ice-strike-invoker,Ice Strike Invoker,poe2,poe2,T1,deep,False,,,GX-03,solo,small-AOE,instant,combo-charge,high,cold,0.82,,,,,0.1;0.2-dawn,kb,blocked-new,mark/tag ledger + consume-trigger operators,"Quarterstaff cold flurry freezes packs, then heavy hits SHATTER the frozen — PoE2's freeze-then-break combo grammar embodied in the launch m"
SOLO|SMALL|INST×GX-03,3,"T1,T2",2,0,2,False,poe2-tempest-flurry,Tempest Flurry Monk,poe2,poe2,T1,deep,False,,,GX-03 GX-07,solo,small-AOE,instant,combo-counter,high,lightning,0.82,,,,,0.1;0.2-dawn;0.5-ancients,kb;pc,blocked-new,mark/tag ledger + consume-trigger operators,Lightning quarterstaff flurry whose final combo hit erupts — the rhythm-melee builder that pairs with bells and charges; reborn in 0.5 as th
SOLO|SMALL|INST×GX-03,3,"T1,T2",2,0,3,False,chr-frost-berserker,Frost Shatter Berserker,chronicon,chronicon,T2,moderate,False,,,GX-03,solo,small-AOE,instant,setup-payoff,med,frost,0.85,,,,,ea-2015-2019;1.0-2020,kb,blocked-new,mark/tag ledger + consume-trigger operators,"Freeze the pack, SHATTER the statues — frost melee whose payoff verb is the break; the freeze-then-execute grammar in Berserker colors."
HEAVY|SINGLE|INST×GX-11,2,T1,2,0,1,True,d3-zuni-carnevil,Zunimassa Carnevil,d3,d3,T1,deep,False,,,GX-11,heavy,single,instant,mana-light,med,poison,0.82,,,,,set-era;late-sets;s39,bm3;kb,partial,soul-control troop command exists; turret/pet AI variants + summon economy needed,Carnevil makes your fetish swarm FIRE POISON DARTS every time YOU do — twenty-three tiny blowguns echoing the player's trigger finger; the s
HEAVY|SINGLE|INST×GX-11,2,T1,2,0,2,False,d4-minion-necro,Minion Necromancer,d4,d4,T1,deep,False,,,GX-11,heavy,single,instant,summon-uptime+proc-ring,med,physical,0.78,,,,,launch-s1-3;loot-reborn-s4-5;voh-s6+;loh-s13-14,sky;kb,partial,soul-control troop command exists; turret/pet AI variants + summon economy needed,"Skeleton warriors, mages, and golem with Mendeln's ring making every minion hit proc YOUR damage — reworked into real power in S4 and again "
HEAVY|SINGLE|INST×econ:cooldown,2,T1,2,0,1,True,d2-hydra-sorc,Hydra Sorceress,d2,d2,T1,deep,False,,,,heavy,single,instant,cooldown-cycle,teleport-high,fire,0.73,,,,,d2r-2.4+;rotw-s14,od;kb,partial,soul-control troop command exists; turret/pet AI variants + summon economy needed,Summons stationary fire-spitting hydra emitters on short cooldowns and repositions while they shoot — turret-caster identity made real by 2.
HEAVY|SINGLE|INST×econ:cooldown,2,T1,2,0,2,False,d3-typhon-hydra,Typhon Hydra,d3,d3,T1,moderate,False,,,,heavy,single,instant,cooldown-cycle,high-while-heads-work,fire,0.75,,,,,late-sets;s39,bm3;kb,partial,soul-control troop command exists; turret/pet AI variants + summon economy needed,"A garden of hydra heads doing the shooting while the wizard gardens — Typhon scales per-head, the LoD Mammoth variant rides one giant lava-r"
HEAVY|SINGLE|INST×econ:spend,2,T1,2,0,1,True,gd-pet-conjurer,Pet Conjurer,gd,gd,T1,deep,False,,,,heavy,single,instant,pet-stat-economy,high,physical,0.78,,,,,base-2016;fg-2019;patch-1.1-1.2,gt;cf;kb,partial,soul-control troop command exists; turret/pet AI variants + summon economy needed,"The full menagerie — Briarthorn, Familiar, and Bysmiel devotion beasts under pet-scaled gear where YOUR stats mean nothing and THEIRS mean e"
HEAVY|SINGLE|INST×econ:spend,2,T1,2,0,2,False,poe1-srs,Summon Raging Spirits,poe1,poe1,T1,deep,False,,,,heavy,single,instant,cast-to-spawn-decay,med,fire,0.78,,,,,1.x;2.x;3.0-3.6;3.7-3.13;3.20+,kb,partial,soul-control troop command exists; turret/pet AI variants + summon economy needed,Machine-gun a stream of temporary flaming-skull minions that fly at enemies and expire seconds later — minions as AMMUNITION rather than arm
HEAVY|SMALL|INST×econ:summon,2,"T1,T2",2,0,1,True,d3-inna-allies,Inna Mystic Ally,d3,d3,T1,deep,False,,,,heavy,small-AOE,instant,summon-uptime,high,fire,0.8,,,,,late-sets;s39,db;kb,partial,soul-control troop command exists; turret/pet AI variants + summon economy needed,The S24 Inna rework summons the full mystic-ally menagerie at once — a fire-fist pet squad the monk buffs and detonates; D3's pet-class-that
HEAVY|SMALL|INST×econ:summon,2,"T1,T2",2,0,2,False,tq-liche-king-conjurer,Liche King Conjurer,tq,tq,T2,deep,False,,,,heavy,small-AOE,instant,summon-uptime,med,vitality,0.78,,,,,base-2006;immortal-throne-2007;anniversary-2016,tqf;kb,partial,soul-control troop command exists; turret/pet AI variants + summon economy needed,The Liche King skeleton lord casting alongside you under Deathchill's slowing aura — the hybrid where your pet is a second caster rather tha
LIGHT|CHAIN|INST×econ:spend,2,"T1,T2b",2,0,1,True,poe1-storm-brand,Storm Brand,poe1,poe1,T1,deep,False,,,,light,chain,instant,brand-attach-recall-cycle,high-while-brands-work,lightning,0.78,,,,,3.0-3.6;3.7-3.13,kb,verify,no rule matched — Mac pass to classify,Brand attaches and periodically zaps nearby enemies with chaining lightning while you keep moving — the set-and-forget attached-turret caste
LIGHT|CHAIN|INST×econ:spend,2,"T1,T2b",2,0,2,False,ud-ice-crystal-arrow,Ice Crystal Arrow Bow,undecember,undecember,T2b,deep,False,,,,light,chain,instant,6-link-scaling,high,cold,0.77,,kr-trunk,,,ud-s7-2025,pgm,verify,no rule matched — Mac pass to classify,"Ice Crystal Arrow's CHAIN effect with Illusion Arrow layered on — clear speed and mobility as the whole thesis, toggle skills padding defens"
LIGHT|LARGE|INST×GX-18-proposed,2,T1,2,1,1,True,le-frost-wall-rm,Frost Wall Runemaster,le,le,T1,deep,False,,,GX-18-proposed,light,large-AOE,instant,wall-enhanced-casting,med,cold,0.72,,,,,1.0-launch;1.2-woven,let;kb,partial,persistent/mobile zone entities — VFX slot model adjacent; follow-zones new,"WALLS as the win condition — Frost Wall segments block, chill, and detonate through tree nodes while spells fired THROUGH the wall gain powe"
LIGHT|LARGE|INST×GX-18-proposed,2,T1,2,1,2,False,poe2-wall-of-shields,Wall of Shields,poe2,poe2,T1,negative,True,,,GX-18-proposed,light,large-AOE,instant,unknown,low,physical,0.37,,,,,0.3-edict;0.4,bm,partial,persistent/mobile zone entities — VFX slot model adjacent; follow-zones new,"Shield-array endgame archetype named verbatim on 0.5's dead-on-arrival list — barrier terrain as a build spine, executed by the balance pass"
LIGHT|MULTI|INST×GX-09,2,T1,2,0,1,True,poe2-twister,Twister Spirit Walker,poe2,poe2,T1,deep,False,,,GX-09,light,multi-spawn,instant,mana-light,high,physical,0.77,,,,,0.2-dawn;0.3-edict;0.4;0.5-ancients,kb;aoe;bm,designed-addendum,rotational/orbital substrate addendum — build pending,Whirling Slash spins off wandering TWISTER projectiles that bounce along walls and chew whatever they touch — spawned wandering hazards as t
LIGHT|MULTI|INST×GX-09,2,T1,2,0,2,False,d3-dmo-twister,DMO Energy Twister,d3,d3,T1,deep,False,,,GX-09,light,multi-spawn,instant,arcane-spender,med,arcane,0.75,,,,,set-era,kb,designed-addendum,rotational/orbital substrate addendum — build pending,Delsere slow-time bubbles trap packs while Ranslor's bracers make Energy Twisters VACUUM enemies into their wandering funnels — spawned haza
LIGHT|MULTI|INST×GX-11,2,"T1,T2b",2,0,1,True,le-shadow-bladedancer,Shadow Bladedancer,le,le,T1,deep,False,,,GX-11,light,multi-spawn,instant,shadow-stock-spend,skill-IS-movement,physical,0.82,,,,,beta-0.8-0.9;1.0-launch;1.4-omens,eg;kb,partial,echo/clone actors — troop-command adjacent,Spawn SHADOWS — stationary copies of yourself — then every attack you make is MIRRORED by every shadow simultaneously; Synchronized Strike a
LIGHT|MULTI|INST×GX-11,2,"T1,T2b",2,0,2,False,ud-illusion-family,Illusion Family (Arrow/Axe/Hook),undecember,undecember,T2b,moderate,False,,,GX-11,light,multi-spawn,instant,echo-uptime,high,physical,0.77,,kr-trunk,,,ud-launch-2022;ud-s7-2025,pt;pgm,partial,echo/clone actors — troop-command adjacent,"Illusion Arrow, Illusion Axe, Illusion Hook — echo-copies of your own attacks fighting beside the originals across three weapon families; th"
LIGHT|MULTI|INST×econ:spend,2,T1,1,0,1,True,d2-wind-druid,Wind Druid,d2,d2,T1,deep,False,,,,light,multi-spawn,instant,mana-mid,low,physical,0.73,,,,,lod-1.10+;d2r,dx;kb,verify,no rule matched — Mac pass to classify,Tornado throws erratic-path physical-magic twisters while Hurricane spins a cold aura around the body; the wandering-rotator archetype with 
LIGHT|MULTI|INST×econ:spend,2,T1,1,0,2,False,d2-bowazon,Bowazon,d2,d2,T1,deep,False,,,,light,multi-spawn,instant,none/stamina-era,low,physical,0.67,,,,,classic;lod;d2r,dx;kb,verify,no rule matched — Mac pass to classify,"Pure physical ranged attacker: Multishot fans arrows for density, Strafe autotargets sequential shots; damage entirely weapon-and-attack-spe"
LIGHT|SINGLE|INST×GAP-D2-02,2,T1,1,0,1,True,d2-fury-wolf,Fury Werewolf,d2,d2,T1,deep,False,,,GAP-D2-02,light,single,instant,form-locked,med,physical,0.73,,,,,lod;d2r,kb,verify,no rule matched — Mac pass to classify,Shapeshift into werewolf form — a different stat-and-skill body — then Fury multi-bite at extreme attack speed; the form IS the kit.
LIGHT|SINGLE|INST×GAP-D2-02,2,T1,1,0,2,False,d2-fireclaw-wolf,Fireclaws Wolf,d2,d2,T1,moderate,False,,,GAP-D2-02,light,single,instant,form-locked,med,fire,0.73,,,,,lod;d2r,kb,verify,no rule matched — Mac pass to classify,Werewolf whose claws deal fire via Fire Claws synergy stack — form-shift melee wearing an elemental damage identity.
LIGHT|SMALL|CHAN×econ:spend,2,T1,2,0,1,True,d3-arachyr-firebats,Arachyr Firebats,d3,d3,T1,moderate,False,,,,light,small-AOE,channel,mana-drain-channel,rooted-while-channel,fire,0.77,,,,,set-era;late-sets,kb,blocked-new,sustained-stream/channel verb + movement-tax tuning,"Channel a cone of burning bats point-blank under Arachyr's spider-queen engine — melee-range channel doctor, the class's tankiest identity o"
LIGHT|SMALL|CHAN×econ:spend,2,T1,2,0,2,False,d2-ww-sin,Whirlwind Assassin,d2,d2,T1,moderate,False,,,,light,small-AOE,channel,mana-light,high-during-skill,physical,0.67,,,,,lod-1.10+;d2r,kb,blocked-new,sustained-stream/channel verb + movement-tax tuning,Chaos-runeword claws grant Whirlwind to the Assassin; borrowed-spin melee with claw speed math.
LIGHT|SMALL|INST×GX-02,2,"T1,T2b",2,0,1,True,le-swarmblade-druid,Swarmblade Druid,le,le,T1,deep,False,,,GX-02 GX-06,light,small-AOE,instant,rage-drain-form,skill-IS-movement,physical,0.65,,,,,1.0-launch;1.1-harbingers;1.2-woven,kb,blocked-new,form-swap stat-block hotswap,"Transform into a locust-swarm hybrid with ITS OWN SKILL BAR — dive as the swarm, serpent-strike as the blade-arms, rage draining the whole t"
LIGHT|SMALL|INST×GX-02,2,"T1,T2b",2,0,2,False,di-druid-bear,Bear Druid (heal-shift),di,di,T2b,moderate,False,,,GX-02,light,small-AOE,instant,sustain-attrition,med,physical,0.53,unclear,,pvp,,di-druid-2025;di-2026-era,vx;sk,blocked-new,form-swap stat-block hotswap,"Shapeshift tank-healing — the bear build current PvP lists call 'very powerful' with many variations, recently trimmed by a healing nerf; th"
LIGHT|SMALL|INST×GX-03,2,T1,2,0,1,True,gd-roh-infiltrator,Rune of Hagarrad Infiltrator,gd,gd,T1,deep,False,,,GX-03 GX-19,light,small-AOE,instant,cooldown-trap-cycle,high,cold,0.75,,,,,aom-2017;patch-1.1-1.2,gt;cf;kb,partial,soul-control troop command exists; turret/pet AI variants + summon economy needed,"Inscribe a RUNE on the floor and let them step on it — Hagarrad's cold shard-burst trap armed where you drew it, Kalastor as the fire siblin"
LIGHT|SMALL|INST×GX-03,2,T1,2,0,2,False,poe2-tempest-bell,Tempest Bell Monk,poe2,poe2,T1,deep,False,,,GX-03,light,small-AOE,instant,combo-spend-to-place,med,lightning,0.73,,,,,0.1;0.2-dawn;0.3-edict;0.4;0.5-ancients,kb;bm,blocked-new,mark/tag ledger + consume-trigger operators,"Combo points SUMMON a bell; every attack that strikes the bell RINGS it, pulsing AOE damage outward — a placed resonator that converts singl"
LIGHT|SMALL|INST×econ:meter,2,"T1,T2",2,0,1,True,d3-ik-hota,IK HotA,d3,d3,T1,deep,False,,,,light,small-AOE,instant,fury-dump,med,fire,0.78,,,,,vanilla;set-era;s39,db;vx,verify,no rule matched — Mac pass to classify,Hammer of the Ancients under Immortal King's permanent Call of the Ancients — big fury-dump smashes with a spectral ancestor squad on retain
LIGHT|SMALL|INST×econ:meter,2,"T1,T2",2,0,2,False,tl2-wolf-shade-berserker,Wolf Shade Berserker,tl,tl2,T2,deep,False,,,,light,small-AOE,instant,frenzy-meter,high,physical,0.77,,,,,tl2-2012,tlf;kb,verify,no rule matched — Mac pass to classify,Claw through packs with Wolf Strike procs while your spectral WOLF SHADE hunts alongside and the Frenzy bar tips you into blood-rage crit wi
SOLO|LARGE|CHAN×GAP-P1-04,2,T1,1,0,1,True,poe1-flameblast,Flameblast,poe1,poe1,T1,deep,False,,,GAP-P1-04,solo,large-AOE,channel,mana-per-stage,rooted-while-channel,fire,0.88,,,,,1.x;2.x;3.0-3.6,kb,blocked-new,sustained-stream/channel verb + movement-tax tuning,"Channel to grow a circle through ten stages, release an enormous fire nova at full size — the genre's purest charge-and-detonate spell."
SOLO|LARGE|CHAN×GAP-P1-04,2,T1,1,0,2,False,poe1-divine-ire,Divine Ire,poe1,poe1,T1,moderate,False,,,GAP-P1-04,solo,large-AOE,channel,mana-per-tick,rooted-while-channel,lightning,0.83,,,,,3.0-3.6;3.7-3.13,kb,blocked-new,sustained-stream/channel verb + movement-tax tuning,"Channel gathers charge by zapping nearby enemies, release fires a screen-length annihilation beam — gather-then-lance."
SOLO|LARGE|INST×GAP-P1-02,2,T1,1,0,1,True,poe1-discharge,Discharge,poe1,poe1,T1,deep,False,,,GAP-P1-02 GAP-D2-10,solo,large-AOE,instant,charge-dump,med,fire,0.85,,,,,1.x;2.x;3.0-3.6,kb,have-core,direct-hit instant verbs native,"Consumes ALL your charges at once for a nova scaled per charge consumed — build the stack, dump the stack; the genre's reference resource-du"
SOLO|LARGE|INST×GAP-P1-02,2,T1,1,0,2,False,poe1-bladefall-bladeblast,Bladefall + Blade Blast,poe1,poe1,T1,deep,False,,,GAP-P1-02,solo,large-AOE,instant,field-resource-consume,med,physical,0.8,,,,,3.7-3.13,kb,have-core,direct-hit instant verbs native,Bladefall volleys leave lingering blades stuck in the ground; Blade Blast DETONATES every lingering blade in a chain of explosions — plant t
SOLO|LARGE|INST×GX-06,2,T1,2,0,1,True,d3-trag-nova,Trag'Oul Death Nova,d3,d3,T1,deep,False,,,GX-06,solo,large-AOE,instant,life-as-second-mana,high,physical,0.87,,,,,late-sets;s39,bm3;kb,blocked-new,self-cost contract operators,"Death Nova paid for in LIFE under Trag'Oul's blood-magic doubler — every cast bleeds you, every heal is amplified, the health globe is a sec"
SOLO|LARGE|INST×GX-06,2,T1,2,0,2,False,d4-blood-surge,Blood Surge Necromancer,d4,d4,T1,moderate,False,,,GX-06,solo,large-AOE,instant,essence+overpower-windows,low,physical,0.85,,,,,launch-s1-3;s7-s12,kb,blocked-new,self-cost contract operators,"Draw blood in, nova it out — overpower-scaled blood novas off a fortified body; the necro's point-blank pulse identity."
SOLO|LARGE|INST×GX-15,2,"T1,T2",2,0,1,True,gd-word-of-pain-tactician,Word of Pain Tactician,gd,gd,T1,moderate,False,,,GX-15,solo,large-AOE,instant,tag-and-wait,med,fire,0.83,,,,,aom-2017;patch-1.1-1.2,gt;kb,partial,element-application addendum covers hybrid caps — status-gate ops verify,A cast-and-forget pain aura stamped onto packs — Word of Pain ticks elemental agony over a wide brand while the tactician holds the line; th
SOLO|LARGE|INST×GX-15,2,"T1,T2",2,0,2,False,hades2-hail-storm,Hail Storm (Zeus+Demeter duo),hades,hades2,T2,deep,False,narrow-scope,,GX-15,solo,large-AOE,instant,pair-grain-capstone,n/a,cold,0.5,,,,,hades2-1.0-2025;hades2-post1.0-2026,tt,blocked-new,union/recipe evolution system (pair-grain authoring),"Freeze effects REPEATEDLY TRIGGER lightning bolts — control converted into a damage engine by the pair, the DL-04 kill-loop attached BY the "
SOLO|LARGE|INST×GX-16,2,T1,1,0,1,True,d3-zbarb,zBarb,d3,d3,T1,deep,False,,,GX-16,solo,large-AOE,instant,cooldown-uptime,high,n/a,0.7,,,,,set-era;late-sets;s39,kb,have-core,direct-hit instant verbs native,"Zero-damage support barbarian — globe vacuuming with Ignore Pain and Threatening Shout uptime, pulling packs into kill zones for the trash-k"
SOLO|LARGE|INST×GX-16,2,T1,1,0,2,False,d3-znec,zNec,d3,d3,T1,deep,False,,,GX-16,solo,large-AOE,instant,cooldown-uptime,med,n/a,0.7,,,,,late-sets;s39,kb,have-core,direct-hit instant verbs native,"Zero-damage support necro — Frailty curse execution thresholds, globe generation, and group-wide Land of the Dead uptime; the trash-killer's"
SOLO|LARGE|INST×econ:draft,2,"T1,T3",2,0,1,True,d3-ue-multishot,UE Multishot,d3,d3,T1,deep,False,,,,solo,large-AOE,instant,hatred-discipline-dual-pool,high,physical,0.87,,,,,set-era;late-sets;s39,vx;kb,have-core,direct-hit instant verbs native,Discipline-stacked Multishot fans erasing whole screens per click — the fastest map-clear archetype in the game for eight years; Yang's relo
SOLO|LARGE|INST×econ:draft,2,"T1,T3",2,0,2,False,hot-norseman-frost-avalanche,Frost Avalanche Norseman,hot,hot,T3,deep,False,,,,solo,large-AOE,instant,offer-pool-hygiene,player-verb,n/a,0.82,,,,,hot-1.0-2024;hot-1.1-2026,fw,have-core,direct-hit instant verbs native,"Skip every other ability and hunt ONLY Frost Avalanche upgrades — the character guide's explicit advice, because off-build abilities pollute"
SOLO|LARGE|WIND×GX-03,2,T1,1,0,1,True,poe2-titan-hotg,Hammer of the Gods Titan,poe2,poe2,T1,moderate,False,,,GX-03,solo,large-AOE,wind-up,cooldown-ultimate,low,physical,0.83,,,,,0.1;0.2-dawn;0.3-edict,kb,blocked-new,mark/tag ledger + consume-trigger operators,"Armor-break setup into the ultimate falling hammer — the slowest, biggest single hit in the game, PoE2's plant-and-payoff melee taken to its"
SOLO|LARGE|WIND×GX-03,2,T1,1,0,2,False,poe2-smith-ignite,Smith of Kitava Ignite,poe2,poe2,T1,moderate,False,,,GX-03,solo,large-AOE,wind-up,heat-ignite-conversion,low,fire,0.82,,,,,0.2-dawn;0.3-edict;0.4;0.5-ancients,kb;pc,blocked-new,mark/tag ledger + consume-trigger operators,The forge-ascendancy turns weapon heat into scaled ignites off huge slow slams — stationary anvil DPS; 0.5's Supercharged Slam variant freez
SOLO|MULTI|INST×GAP-D2-01,2,T1,1,0,1,True,d2-frozen-orb-sorc,Frozen Orb Sorceress,d2,d2,T1,deep,False,,,GAP-D2-01,solo,multi-spawn,instant,mana-mid,teleport-high,cold,0.83,,,,,lod;d2r;rotw-s14,dw;od;kb,have-core,direct-hit instant verbs native,"Frozen Orb travels then shatters, spraying radial ice bolts along its whole path; low-invest one-point wonder and the projectile-that-emits "
SOLO|MULTI|INST×GAP-D2-01,2,T1,1,0,2,False,d2-hammerdin,Hammerdin,d2,d2,T1,deep,False,,,GAP-D2-01,solo,multi-spawn,instant,mana-sustain,teleport-high(Enigma),magic,0.8,,,,,lod-1.10+;d2r;rotw-s13+,iv;dw;ph,have-core,direct-hit instant verbs native,Blessed Hammers spiral outward from the cast point in a fixed pattern; magic damage ignores nearly all immunities; the genre's canonical spi
SOLO|MULTI|INST×GX-10,2,T1,2,0,1,True,d4-quill-volley,Quill Volley Spiritborn,d4,d4,T1,deep,False,degenerate-famous,,GX-10,solo,multi-spawn,instant,vigor-spender,high,physical,0.82,,,,,voh-s6+,kb,blocked-new,return-path/carom projectile solver,"Eagle-spirit feather volleys that pierced, returned, and multiplied through bugged interactions into damage ORDERS OF MAGNITUDE past every o"
SOLO|MULTI|INST×GX-10,2,T1,2,0,2,False,le-umbral-blades,Umbral Blades Rogue,le,le,T1,moderate,False,,,GX-10 GX-03,solo,multi-spawn,instant,field-plant-recall,high,physical,0.78,,,,,1.0-launch;1.2-woven,kb,blocked-new,mark/tag ledger + consume-trigger operators,"Thrown blades that LODGE in the ground where they land, then RECALL through everything on the return leg — plant the field, harvest it on th"
SOLO|SINGLE|INST×GX-10,2,"T1,T3",2,0,1,True,d4-twisting-blades,Twisting Blades Rogue,d4,d4,T1,deep,False,,,GX-10,solo,single,instant,energy-spender,very-high,physical,0.77,,,,,launch-s1-3;loh-s13-14,sky;kb,blocked-new,return-path/carom projectile solver,"Impale blades in the target, dash on — the blades RETURN to you seconds later, carving through everything between; the boomerang path with a"
SOLO|SINGLE|INST×GX-10,2,"T1,T3",2,0,2,False,vs-heaven-sword,Heaven Sword (Cross evo),vs,vs,T3,deep,False,,,GX-10,solo,single,instant,evolution-recipe,player-verb,n/a,0.83,,,,,vs-1.0-2022;vs-1.13-14-2025+,eg;kb,blocked-new,return-path/carom projectile solver,"The cross flies out and BOOMERANGS back through everything twice — the return-path archetype in its simplest shipped form, in the game where"
SOLO|SINGLE|INST×GX-17,2,"T2,T3",2,0,1,True,tq2-stormblade-ice-shards,Stormblade Ice Shards,tq,tq2,T2,deep,False,,,GX-17,solo,single,instant,auto-target-spam,high,cold,0.4,,,,,tq2-ea-2025+,dx;egw,have-core,battle-sim auto-aim native,"TQ2's top boss-DPS — Ice Shards with AUTOMATED PROJECTILE TARGETING that per its own guides 'significantly reduces micromanagement,' cold sp"
SOLO|SINGLE|INST×GX-17,2,"T2,T3",2,0,2,False,vs-holy-wand,Holy Wand (Magic Wand evo),vs,vs,T3,deep,False,,,GX-17,solo,single,instant,evolution-recipe,player-verb,n/a,0.83,,,,,vs-1.0-2022;vs-1.13-14-2025+,sg;kb,have-core,battle-sim auto-aim native,"Fires at the NEAREST enemy with no cooldown after evolution — pure aim-automation as a weapon identity; the player supplies position, the wa"
SOLO|SINGLE|INST×econ:proc,2,T1,2,0,1,True,le-smite-paladin,Smite Paladin,le,le,T1,deep,False,,,,solo,single,instant,proc-engine,med,lightning,0.8,,,,,beta-0.8-0.9;1.0-launch;1.2-woven,let;kb,have-core,direct-hit instant verbs native,"Bolts of holy lightning called down on every trigger the tree can wire — smite-on-hit, smite-on-throw, smite raining from other skills; the "
SOLO|SINGLE|INST×econ:proc,2,T1,2,0,2,False,d3-manald-heal,Manald Heal Paralysis,d3,d3,T1,moderate,False,,,,solo,single,instant,proc-trigger-engine,med,lightning,0.8,,,,,set-era,kb,have-core,direct-hit instant verbs native,"A healing ring's forgotten proc becomes the whole build — lightning attacks roll Paralysis stuns, and every stun triggers Manald Heal's hidd"
SOLO|SINGLE|INST×econ:recipe,2,T3,1,0,1,True,vs-thousand-edge,Thousand Edge (Knife evo),vs,vs,T3,deep,False,,,,solo,single,instant,evolution-recipe,player-verb,n/a,0.83,,,,,vs-1.0-2022;vs-1.13-14-2025+,cg;eg,have-core,direct-hit instant verbs native,"An endless wall of daggers in the FACED direction — the one weapon family where the player's movement doubles as aiming, since the knife str"
SOLO|SINGLE|INST×econ:recipe,2,T3,1,0,2,False,vs-hellfire,Hellfire (Fire Wand evo),vs,vs,T3,moderate,False,,,,solo,single,instant,evolution-recipe,player-verb,n/a,0.83,,,,,vs-1.0-2022,sg;kb,have-core,direct-hit instant verbs native,Piercing fireballs at random elites become a screen-length flame lance stream — the big-hit slot of the base arsenal.
SOLO|SINGLE|WIND×GX-03,2,"T1,T2",2,1,1,True,hades1-ares-doom,Ares Doom Core,hades,hades1,T2,deep,False,narrow-scope,,GX-03,solo,single,wind-up,tag-bank-payout,high,n/a,0.75,,,,,hades1-2020,kb,blocked-new,mark/tag ledger + consume-trigger operators,"Hit now, damage LATER — Doom tags the target and pays out one delayed burst per application window; the purest delayed-commitment grammar in"
SOLO|SINGLE|WIND×GX-03,2,"T1,T2",2,1,2,False,poe2-perfect-strike-01,Perfect Strike (launch),poe2,poe2,T1,negative,True,,,GX-03,solo,single,wind-up,mana-light,low,fire,0.87,,,,,0.1,kb,blocked-new,mark/tag ledger + consume-trigger operators,"Hold to a PERFECT-TIMING window for a bonus fire hit — a rhythm-game flourish bolted onto 0.1's slowest class, where the timing tax bought d"
SOLO|SINGLE|WIND×econ:spend,2,T1,1,1,1,True,d2-zealot,Zealot,d2,d2,T1,deep,False,,,,solo,single,wind-up,none,low,physical,0.77,,,,,lod;d2r;rotw-s13,aoe;kb,verify,no rule matched — Mac pass to classify,"Zeal locks a five-hit melee flurry per click under self-Fanaticism; commitment-locked swing sequence, weapon-scaled."
SOLO|SINGLE|WIND×econ:spend,2,T1,1,1,2,False,d2-impale-zon,Impale Amazon,d2,d2,T1,negative,True,,,,solo,single,wind-up,durability-cost,low,physical,0.8,,,,,classic;lod,kb,verify,no rule matched — Mac pass to classify,"Impale: huge single hit, brutal weapon durability cost, glacial recovery — the textbook trap skill for twenty years."
SOLO|SMALL|CHAN×GAP-P1-04,2,T1,1,0,1,True,poe1-incinerate,Incinerate,poe1,poe1,T1,deep,False,,,GAP-P1-04,solo,small-AOE,channel,mana-per-tick,rooted-while-channel,fire,0.87,,,,,1.x;2.x,kb,blocked-new,sustained-stream/channel verb + movement-tax tuning,Channeled flamethrower whose damage ramps in stages the longer you hold — the founding-era sustained-channel archetype.
